UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U126457,0,1,266,Product101,Windows,Product101,0,0
U126458,0,1,70,Pr100166,Android,Pr100166,0,0
U126459,0,1,130,Product101,Windows,Product101,0,0
U126460,0,2,46,Pr100188,Windows,Pr100662,0,0
U126461,0,1,77,Pr100761,Android,Pr100761,0,0
U126462,0,1,664,Pr100153,Windows,Pr100153,0,0
U126463,0,1,267,Pr100747,Windows,Pr100747,0,0
U126464,0,1,1230,Pr101046,Android,Pr101046,0,0
U126465,0,5,469,Pr100315,Android,Pr100236,0,0
U126466,0,0,1717,Product101,Windows,Pr100138,0,0
U126467,0,0,71,Product101,Android,Product101,0,0
U126468,0,1,510,Pr100782,Windows,Pr100782,0,0
U126469,0,5,1623,Pr100051,Windows,Pr100868,0,0
U126470,0,0,87,Product101,Windows,Product101,0,0
U126472,0,1,97,Pr100003,Windows,Pr100003,0,0
U126473,0,1,235,Product101,Android,Product101,0,0
U126474,0,2,691,Pr100694,Windows,Pr100694,0,0
U126475,0,1,1206,Pr100017,Android,Pr100017,0,0
U126476,0,1,65,Pr100149,Mac OS X,Pr100149,0,0
U126477,0,1,396,Product101,Android,Product101,0,0
U126478,0,1,226,Pr100174,Android,Pr100174,0,0
U126479,0,1,1783,Pr102635,Windows,Pr102635,0,0
U126480,0,3,70,Pr100885,Android,Pr100028,0,0
U126481,0,1,659,Pr100064,Windows,Pr100064,0,0
U126482,0,2,60,Pr101421,Windows,Pr101421,0,0
U126483,0,1,70,Product101,Windows,Product101,0,0
U126484,0,2,250,Pr100206,Android,Pr100206,0,0
U126485,0,1,902,Pr100341,Windows,Pr100341,0,0
U126486,0,3,70,Pr100872,Android,Pr100573,0,0
U126487,0,2,79,Pr100113,Windows,Pr100113,0,0
U126488,0,2,70,Pr100036,Windows,Pr100060,0,0
U126489,0,0,83,Product101,Android,Product101,0,0
U126490,0,1,108,Pr100463,Windows,Pr100463,0,0
U126491,0,4,56,Pr100123,Mac OS X,Pr100192,0,0
U126493,0,1,84,Pr101487,Windows,Pr101487,0,0
U126494,0,1,817,Product101,Mac OS X,Product101,0,0
U126495,0,1,667,Product101,Mac OS X,Pr100171,0,0
U126496,0,1,54,Pr101389,Android,Pr101389,0,0
U126497,0,1,198,Pr100200,Windows,Pr100200,0,0
U126499,0,3,65,Pr100017,Windows,Pr100017,0,0
U126500,0,1,268,Pr100017,Windows,Pr100017,0,0
U126501,0,1,288,Pr100810,Android,Pr100810,0,0
U126502,0,2,879,Pr100017,Windows,Pr100017,0,0
U126503,0,2,132,Pr101269,Windows,Pr100036,0,0
U126504,0,1,79,Pr100130,Android,Pr100130,0,0
U126505,0,1,268,Pr100362,Windows,Pr100450,0,0
U126506,0,1,144,Pr100868,Windows,Pr100868,0,0
U126508,0,1,212,Pr101513,Windows,Pr101513,0,0
U126509,0,1,59,Product101,Android,Product101,0,0
U126510,0,1,289,Pr100166,Windows,Pr100166,0,0
U126511,0,4,205,Pr100166,Windows,Pr101611,0,0
U126512,0,1,182,Pr100141,Windows,Pr100141,0,0
U126513,0,1,47,Pr100498,Windows,Pr106418,0,0
U126514,0,3,112,Pr100051,Mac OS X,Pr100102,0,0
U126515,0,1,602,Product101,Windows,Product101,0,0
U126517,0,1,1486,Product101,Android,Product101,0,0
U126518,0,1,241,Product101,Windows,Product101,0,0
U126519,0,1,396,Product101,Windows,Product101,0,0
U126520,0,1,53,Product101,Windows,Product101,0,0
U126522,0,1,54,Pr100206,Mac OS X,Pr100206,0,0
U126523,0,2,1674,Pr100384,Android,Pr100384,0,0
U126524,0,1,58,Pr100053,Android,Pr100053,0,0
U126525,0,1,59,Pr100545,Android,Pr100545,0,0
U126526,0,2,59,Pr100573,Windows,Pr100573,0,0
U126527,0,5,233,Pr101030,Windows,Pr101322,0,0
U126528,0,1,85,Pr100330,Windows,Pr100330,0,0
U126529,0,2,291,Pr100471,Windows,Pr100687,0,0
U126530,0,1,59,Pr100573,iOS,Pr100573,0,0
U126531,0,2,55,Pr100134,Mac OS X,Pr100134,0,0
U126532,0,7,126,Pr100085,Windows,Pr100085,0,0
U126533,0,1,310,Pr100805,Windows,Pr100805,0,0
U126534,0,2,47,Product101,Windows,Product101,0,0
U126535,0,1,809,Product101,Android,Product101,0,0
U126536,0,2,45,Pr100117,Windows,Pr100117,0,0
U126537,0,1,43,Pr100686,Windows,Pr100686,0,0
U126538,0,2,56,Pr100123,Windows,Pr100123,0,0
U126539,0,1,43,Pr100872,Windows,Pr100872,0,0
U126540,0,1,238,Pr100071,Windows,Pr100071,0,0
U126541,0,4,292,Pr107249,Windows,Pr107248,0,0
U126542,0,1,776,Pr100019,Linux,Pr100019,0,0
U126543,0,1,637,Pr100109,Windows,Pr100109,0,0
U126545,0,1,333,Pr100812,Android,Pr100812,0,0
U126546,0,1,711,Pr100036,Windows,Pr100036,0,0
U126547,0,1,1201,Pr100786,Windows,Pr100786,0,0
U126548,0,5,115,Pr100241,Ubuntu,Pr100241,0,0
U126549,0,2,74,Pr102139,Windows,Pr102139,0,0
U126550,0,1,274,Pr101011,Ubuntu,Pr101011,0,0
U126551,0,2,860,Pr100166,Windows,Pr100166,0,0
U126552,0,1,1536,Pr100393,Windows,Pr100393,0,0
U126553,0,1,75,Pr100250,Windows,Pr100250,0,0
U126554,0,3,609,Pr100321,Windows,Pr100321,0,0
U126555,0,5,459,Pr101853,Windows,Pr101751,0,0
U126556,0,1,297,Pr100237,Windows,Pr100237,0,0
U126557,0,1,401,Pr100339,Android,Pr100339,0,0
U126558,0,1,63,Product101,Windows,Pr100972,0,0
U126559,0,1,73,Pr100471,Linux,Pr100471,0,0
U126560,0,1,1913,Product101,Windows,Product101,0,0
U126561,0,0,64,Product101,Android,Pr100200,0,0
U126562,0,1,306,Pr100469,Mac OS X,Pr100469,0,0
U126563,0,0,48,Product101,Windows,Product101,0,0
U126564,0,1,460,Pr100481,Windows,Pr100481,0,0
U126565,0,0,53,Product101,Windows,Product101,0,0
U126567,0,1,350,Pr100119,Windows,Pr100119,0,0
U126568,0,1,206,Pr100098,Windows,Pr100098,0,0
U126569,0,1,230,Pr100113,Windows,Pr100113,0,0
U126570,0,0,550,Product101,Windows,Product101,0,0
U126571,0,0,1967,Product101,Android,Pr100507,0,0
U126572,0,1,446,Pr100872,Windows,Pr100872,0,0
U126573,0,1,293,Pr100312,Windows,Pr100312,0,0
U126574,0,2,236,Pr100725,Windows,Pr100023,0,0
U126575,0,1,67,Product101,Windows,Product101,0,0
U126576,0,2,678,Pr100021,Windows,Pr100667,0,0
U126577,0,1,789,Pr101689,Windows,Pr101689,0,0
U126578,0,1,73,Product101,Windows,Product101,0,0
U126579,0,1,312,Pr100166,Windows,Pr100166,0,0
U126580,0,1,218,Pr100341,Windows,Pr100341,0,0
U126581,0,1,57,Pr100019,Windows,Pr100019,0,0
U126582,0,1,199,Pr100331,Windows,Pr100331,0,0
U126583,0,1,221,Pr100157,Mac OS X,Pr100157,0,0
U126584,0,0,99,Product101,Windows,Product101,0,0
U126585,0,1,44,Pr100397,Linux,Pr100397,0,0
U126586,0,1,190,Pr100296,Android,Pr100296,0,0
U126587,0,1,69,Pr100126,Windows,Pr100126,0,0
U126588,0,2,57,Pr100507,Windows,Pr100507,0,0
U126589,0,0,104,Product101,Windows,Product101,0,0
U126590,0,1,73,Pr100807,Linux,Pr100807,0,0
U126591,0,2,316,Pr100301,Windows,Pr100301,0,0
U126592,0,1,1447,Pr100096,Windows,Pr100096,0,0
U126593,0,1,311,Pr100513,Windows,Pr100513,0,0
U126594,0,1,142,Product101,Windows,Product101,0,0
U126596,0,5,62,Pr100219,Windows,Pr100219,0,0
U126597,0,1,1090,Pr100118,Windows,Pr100118,0,0
U126598,0,1,89,Product101,Windows,Product101,0,0
U126600,0,1,1383,Product101,Android,Pr100366,0,0
U126601,0,4,56,Pr100859,Windows,Pr100428,0,0
U126602,0,2,498,Pr108169,Windows,Pr108169,0,0
U126603,0,1,64,Pr100059,Android,Pr100059,0,0
U126604,0,2,94,Pr100070,Mac OS X,Pr100070,0,0
U126605,0,2,98,Pr100321,Windows,Pr100321,0,0
U126606,0,1,225,Product101,Linux,Product101,0,0
U126607,0,1,63,Pr101814,Android,Pr101814,0,0
U126608,0,1,871,Product101,Windows,Pr100166,0,0
U126609,0,1,61,Product101,Windows,Product101,0,0
U126610,0,1,83,Pr100401,Mac OS X,Pr100401,0,0
U126611,0,1,85,Pr100197,Windows,Pr100197,0,0
U126612,0,2,58,Pr100275,Windows,Pr100275,0,0
U126613,0,1,854,Product101,Windows,Pr100908,0,0
U126614,0,2,51,Pr100401,Windows,Pr100401,0,0
U126615,0,1,608,Product101,Windows,Product101,0,0
U126616,0,1,307,Product101,Windows,Product101,0,0
U126617,0,1,116,Pr100469,Windows,Pr100469,0,0
U126618,0,1,48,Pr100085,Android,Pr100085,0,0
U126619,0,1,89,Pr100872,Windows,Pr100872,0,0
U126620,0,7,647,Pr101693,Windows,Pr109041,0,0
U126621,0,0,279,Product101,Windows,Product101,0,0
U126622,0,3,720,Pr100222,Windows,Pr100222,0,0
U126623,0,1,301,Product101,Windows,Product101,0,0
U126624,0,1,816,Pr101339,Windows,Pr101339,0,0
U126625,0,1,357,Pr100504,Windows,Pr100504,0,0
U126626,0,1,331,Pr100226,Windows,Pr100226,0,0
U126627,0,1,49,Pr101053,Windows,Pr101053,0,0
U126628,0,1,111,Pr100030,Windows,Pr100030,0,0
U126629,0,1,58,Product101,Windows,Product101,0,0
U126630,0,1,261,Product101,Windows,Pr100332,0,0
U126631,0,2,192,Pr100080,Mac OS X,Pr100104,0,0
U126632,0,2,2031,Pr100522,Windows,Pr100522,0,0
U126633,0,1,1178,Pr100102,Android,Pr100200,0,0
U126634,0,1,138,Pr100017,Windows,Pr100017,0,0
U126635,0,0,800,Product101,Windows,Pr100047,0,0
U126636,0,2,870,Pr100069,Windows,Pr100069,0,0
U126637,0,1,109,Pr100829,Android,Pr100829,0,0
U126639,0,1,107,Product101,Windows,Product101,0,0
U126640,0,1,79,Pr100102,Android,Pr100102,0,0
U126642,0,6,63,Pr101265,Windows,Pr100388,0,0
U126643,0,1,124,Pr101542,Mac OS X,Pr101542,0,0
U126644,0,1,82,Pr100103,Windows,Pr100103,0,0
U126645,0,1,500,Pr100130,Windows,Pr100130,0,0
U126646,0,1,691,Pr100121,Windows,Pr100121,0,0
U126647,0,0,57,Product101,Linux,Product101,0,0
U126648,0,1,117,Product101,Windows,Product101,0,0
U126650,0,1,301,Pr101677,Android,Pr101677,0,0
U126651,0,4,52,Pr100872,Android,Pr100872,0,0
U126652,0,1,47,Product101,Linux,Product101,0,0
U126653,0,0,108,Product101,Windows,Product101,0,0
U126654,0,1,237,Product101,Android,Product101,0,0
U126655,0,1,636,Pr100607,Windows,Pr100607,0,0
U126656,0,5,111,Pr100656,Android,Pr100656,0,0
U126657,0,1,402,Pr100445,Windows,Pr100445,0,0
U126658,0,1,52,Pr100537,Android,Pr100537,0,0
U126659,0,13,236,Pr100095,Windows,Pr100095,0,0
U126660,0,1,865,Product101,Android,Product101,0,0
U126661,0,1,985,Pr100085,Windows,Pr100085,0,0
U126662,0,1,819,Pr100268,Android,Pr100268,0,0
U126663,0,2,43,Pr100274,Windows,Pr100274,0,0
U126664,0,1,74,Pr100401,Windows,Pr100401,0,0
U126665,0,1,227,Pr100017,Android,Pr100017,0,0
U126666,0,1,198,Product101,Windows,Product101,0,0
U126667,0,1,110,Pr100187,Windows,Pr100187,0,0
U126668,0,1,58,Pr100730,Windows,Pr100730,0,0
U126669,0,1,135,Pr100102,Android,Pr100102,0,0
U126670,0,0,68,Product101,Windows,Product101,0,0
U126671,0,4,317,Pr102745,Android,Pr100102,0,0
U126672,0,0,78,Product101,Android,Product101,0,0
U126673,0,1,754,Pr100485,Android,Pr100485,0,0
U126674,0,4,118,Pr100070,Windows,Pr100219,0,0
U126675,0,3,1165,Pr100515,Windows,Pr100128,0,0
U126676,0,2,889,Pr100283,Windows,Pr100283,0,0
U126677,0,3,53,Pr100859,Android,Pr100859,0,0
U126678,0,4,251,Pr100488,Windows,Pr100488,0,0
U126679,0,0,348,Product101,Windows,Product101,0,0
U126680,0,0,231,Product101,Windows,Product101,0,0
U126681,0,1,239,Product101,Windows,Product101,0,0
U126682,0,0,796,Product101,Windows,Product101,0,0
U126683,0,1,282,Pr100578,Windows,Pr100578,0,0
U126684,0,1,77,Pr100083,Windows,Pr100083,0,0
U126685,0,1,105,Product101,Android,Product101,0,0
U126686,0,1,89,Pr100086,Linux,Pr100086,0,0
U126687,0,2,108,Pr100145,Android,Pr100070,0,0
U126688,0,7,105,Pr100017,Android,Pr100629,0,0
U126689,0,8,105,Pr100428,Android,Pr100428,0,0
U126690,0,1,1879,Pr100268,Mac OS X,Pr100268,0,0
U126691,0,4,108,Pr100070,Android,Pr100629,0,0
U126692,0,2,204,Pr100906,Windows,Pr100906,0,0
U126693,0,1,56,Pr100416,Windows,Pr100416,0,0
U126694,0,1,476,Pr100318,Mac OS X,Pr100318,0,0
U126695,0,5,1814,Pr100868,Windows,Pr100868,0,0
U126696,0,1,170,Pr100149,Windows,Pr100149,0,0
U126697,0,3,193,Pr101777,Windows,Pr101777,0,0
U126698,0,5,105,Pr100428,Android,Pr100885,0,0
U126699,0,1,240,Product101,Windows,Pr100135,0,0
U126700,0,2,75,Pr100329,Mac OS X,Pr100329,0,0
U126701,0,0,1001,Product101,Windows,Product101,0,0
U126702,0,2,105,Pr100017,Android,Pr100017,0,0
U126703,0,3,47,Pr100802,Windows,Pr100842,0,0
U126704,0,1,233,Product101,Mac OS X,Product101,0,0
U126705,0,3,105,Pr100562,Android,Pr100070,0,0
U126706,0,2,138,Pr100362,Windows,Pr100459,0,0
U126707,0,1,110,Pr100036,Windows,Pr100036,0,0
U126708,0,1,351,Pr100051,Android,Pr100051,0,0
U126709,0,1,155,Product101,Windows,Pr100023,0,0
U126710,0,3,147,Pr101251,Android,Pr100086,0,0
U126711,0,2,105,Pr100428,Android,Pr100428,0,0
U126712,0,1,557,Pr100102,Android,Pr100102,0,0
U126713,0,1,55,Pr100155,Windows,Pr100155,0,0
U126714,0,1,427,Pr100743,Android,Pr100486,0,0
U126715,0,4,130,Pr100028,Windows,Pr100028,0,0
U126716,0,0,423,Product101,Windows,Product101,0,0
U126717,0,3,105,Pr100070,Android,Pr100070,0,0
U126718,0,0,147,Product101,Windows,Product101,0,0
U126719,0,3,610,Pr100209,Windows,Pr100209,0,0
U126720,0,1,81,Pr100877,Windows,Pr100877,0,0
U126721,0,3,75,Pr100312,Windows,Pr100312,0,0
U126722,0,1,269,Pr101715,Windows,Pr101715,0,0
U126723,0,0,127,Product101,Android,Product101,0,0
U126724,0,1,105,Pr100070,Android,Pr100070,0,0
U126725,0,1,225,Pr100427,Windows,Pr100427,0,0
U126726,0,1,262,Pr100917,Windows,Pr100917,0,0
U126727,0,2,88,Pr100253,Windows,Pr100253,0,0
U126728,0,1,80,Pr100428,Android,Pr100428,0,0
U126729,0,2,119,Product101,Ubuntu,Product101,0,0
U126730,0,2,105,Product101,Android,Product101,0,0
U126731,0,3,994,Pr100868,Windows,Pr110070,0,0
U126732,0,0,330,Product101,Windows,Pr100177,0,0
U126733,0,1,877,Pr100017,Android,Pr100017,0,0
U126734,0,1,105,Pr100017,Android,Pr100017,0,0
U126736,0,2,348,Pr100047,Mac OS X,Pr100047,0,0
U126737,0,1,371,Product101,Windows,Product101,0,0
U126738,0,0,105,Product101,Android,Product101,0,0
U126739,0,1,58,Pr100036,Windows,Pr100036,0,0
U126740,0,1,53,Pr100086,Android,Pr100086,0,0
U126741,0,1,1193,Product101,Windows,Pr100579,0,0
U126742,0,1,55,Product101,Android,Product101,0,0
U126743,0,1,275,Pr100102,Android,Pr100102,0,0
U126744,0,2,286,Product101,Windows,Pr100121,0,0
U126745,0,1,134,Pr101173,Windows,Pr101173,0,0
U126746,0,1,132,Pr100070,Android,Pr100070,0,0
U126747,0,2,120,Pr101970,Windows,Pr100946,0,0
U126748,0,6,48,Pr101244,Windows,Pr100885,0,0
U126749,0,1,107,Product101,Windows,Product101,0,0
U126750,0,2,72,Pr100885,Windows,Pr100885,0,0
U126751,0,1,893,Product101,Windows,Product101,0,0
U126752,0,1,1069,Pr100156,Android,Pr100156,0,0
U126753,0,3,307,Pr100850,Windows,Pr100145,0,0
U126754,0,1,154,Pr100330,Windows,Pr100330,0,0
U126755,0,2,516,Pr100145,Mac OS X,Pr100145,0,0
U126756,0,4,53,Pr100166,Android,Pr100166,0,0
U126757,0,1,82,Pr100106,Windows,Pr100106,0,0
U126758,0,1,680,Product101,Windows,Product101,0,0
U126759,0,1,120,Pr100844,Windows,Pr100844,0,0
U126760,0,1,284,Product101,Windows,Pr100052,0,0
U126761,0,1,1615,Product101,Windows,Product101,0,0
U126763,0,1,69,Product101,Linux,Product101,0,0
U126764,0,1,438,Pr100739,Windows,Pr100739,0,0
U126765,0,8,254,Pr100017,Mac OS X,Pr100017,0,0
U126766,0,1,1223,Product101,Windows,Product101,0,0
U126767,0,4,400,Pr100017,Android,Pr100017,0,0
U126768,0,1,546,Pr100545,Windows,Pr100545,0,0
U126769,0,1,58,Product101,Mac OS X,Product101,0,0
U126771,0,1,144,Product101,Android,Product101,0,0
U126772,0,1,452,Pr100063,Windows,Pr100063,0,0
U126773,0,1,418,Pr100192,Windows,Pr100192,0,0
U126774,0,1,699,Pr100030,Mac OS X,Pr100030,0,0
U126775,0,2,416,Pr100254,Android,Pr100254,0,0
U126776,0,1,477,Pr101495,Windows,Pr101495,0,0
U126777,0,1,76,Pr100113,Android,Pr100113,0,0
U126778,0,1,76,Product101,Windows,Product101,0,0
U126779,0,1,62,Pr100028,Windows,Pr100028,0,0
U126780,0,2,294,Pr100598,Windows,Pr100263,0,0
U126781,0,1,646,Pr100037,Windows,Pr100037,0,0
U126782,0,1,51,Product101,Windows,Pr100200,0,0
U126783,0,2,1754,Pr100979,Mac OS X,Pr100762,0,0
U126784,0,0,58,Product101,Linux,Pr100250,0,0
U126785,0,1,94,Product101,Android,Product101,0,0
U126786,0,1,727,Pr101381,Mac OS X,Pr101381,0,0
U126787,0,1,713,Pr101181,Windows,Pr101181,0,0
U126788,0,1,432,Product101,Windows,Product101,0,0
U126789,0,1,78,Product101,Windows,Product101,0,0
U126790,0,1,49,Pr100070,Android,Pr100070,0,0
U126791,0,1,241,Pr100240,Mac OS X,Pr100240,0,0
U126792,0,3,733,Pr100023,Linux,Pr100023,0,0
U126793,0,1,81,Product101,Windows,Product101,0,0
U126794,0,2,257,Product101,Windows,Pr100403,0,0
U126795,0,2,49,Pr100199,Windows,Pr100199,0,0
U126796,0,1,135,Pr100003,Android,Pr100003,0,0
U126797,0,3,60,Pr100250,Windows,Pr100540,0,0
U126798,0,3,125,Pr100056,Windows,Pr100056,0,0
U126799,0,2,69,Pr100457,Windows,Pr100457,0,0
U126801,0,1,89,Pr100006,Windows,Pr100006,0,0
U126802,0,3,47,Pr101042,Windows,Pr101042,0,0
U126803,0,0,118,Product101,Windows,Product101,0,0
U126804,0,4,1587,Pr100244,Mac OS X,Pr100123,0,0
U126805,0,1,112,Product101,Mac OS X,Product101,0,0
U126806,0,1,1088,Pr100840,Windows,Pr100840,0,0
U126807,0,2,115,Pr100052,Windows,Pr100052,0,0
U126808,0,6,518,Pr100876,Windows,Pr100166,0,0
U126809,0,1,84,Pr100145,Windows,Pr100145,0,0
U126810,0,1,66,Product101,Windows,Product101,0,0
U126811,0,1,71,Pr100226,Windows,Pr100226,0,0
U126812,0,1,209,Pr100906,Windows,Pr100906,0,0
U126815,0,1,285,Product101,Windows,Pr101702,0,0
U126816,0,4,1603,Pr100691,Windows,Pr100691,0,0
U126818,0,4,1272,Pr100017,Windows,Pr100209,0,0
U126819,0,3,684,Pr100177,Windows,Pr100177,0,0
U126820,0,1,478,Pr100453,Windows,Pr100453,0,0
U126822,0,1,685,Pr100103,Ubuntu,Pr100103,0,0
U126823,0,1,59,Pr100250,Windows,Pr100250,0,0
U126824,0,1,328,Pr100313,Windows,Pr100313,0,0
U126825,0,0,311,Product101,Windows,Product101,0,0
U126826,0,2,189,Pr101191,iOS,Pr101191,0,0
U126827,0,1,248,Product101,Linux,Product101,0,0
U126829,0,0,45,Product101,Windows,Product101,0,0
U126831,0,1,48,Pr100925,Windows,Pr100925,0,0
U126832,0,1,65,Pr101185,Windows,Pr101185,0,0
U126833,0,1,52,Product101,Android,Product101,0,0
U126834,0,1,855,Product101,Windows,Product101,0,0
U126835,0,1,361,Pr100024,Windows,Pr100024,0,0
U126836,0,4,827,Pr100030,Windows,Pr100030,0,0
U126838,0,1,114,Pr100330,Windows,Pr100330,0,0
U126839,0,1,993,Pr100166,Windows,Pr100166,0,0
U126840,0,1,190,Product101,Windows,Product101,0,0
U126841,0,1,190,Pr101013,Android,Pr101013,0,0
U126842,0,0,90,Product101,Windows,Pr100134,0,0
U126843,0,1,336,Pr100099,Windows,Pr100099,0,0
U126844,0,1,664,Pr100134,Windows,Pr100134,0,0
U126845,0,1,192,Pr100036,Windows,Pr100036,0,0
U126846,0,2,63,Product101,Windows,Product101,0,0
U126847,0,1,481,Pr100720,Android,Pr100720,0,0
U126848,0,1,178,Pr100135,Windows,Pr100135,0,0
U126849,0,1,177,Product101,Android,Product101,0,0
U126850,0,1,106,Pr101148,Windows,Pr101148,0,0
U126851,0,0,54,Product101,Windows,Pr100209,0,0
U126852,0,5,1058,Pr100787,Windows,Pr100166,0,0
U126853,0,1,634,Product101,Windows,Product101,0,0
U126854,0,3,49,Pr101395,Windows,Pr102225,0,0
U126855,0,1,373,Product101,Windows,Product101,0,0
U126856,0,1,96,Pr100771,Windows,Pr100771,0,0
U126857,0,1,59,Pr100023,Android,Pr100023,0,0
U126858,0,1,128,Pr100102,Android,Pr100102,0,0
U126859,0,0,59,Product101,Windows,Product101,0,0
U126860,0,1,302,Pr100102,Android,Pr100102,0,0
U126861,0,6,353,Pr100287,Windows,Pr100287,0,0
U126862,0,3,51,Pr100086,Windows,Pr100519,0,0
U126863,0,1,152,Product101,Windows,Pr100190,0,0
U126864,0,1,45,Pr100238,Windows,Pr100238,0,0
U126865,0,1,119,Product101,Windows,Pr101241,0,0
U126866,0,3,290,Pr100200,Linux,Pr100629,0,0
U126867,0,3,433,Pr100047,Mac OS X,Pr100003,0,0
U126868,0,1,329,Pr100469,Mac OS X,Pr100469,0,0
U126869,0,0,86,Product101,Android,Pr101814,0,0
U126870,0,2,283,Product101,Android,Pr101151,0,0
U126871,0,1,60,Pr100036,Windows,Pr100036,0,0
U126872,0,1,71,Pr100028,Windows,Pr100028,0,0
U126873,0,1,79,Pr100697,Windows,Pr100697,0,0
U126874,0,1,420,Pr100206,Windows,Pr100206,0,0
U126875,0,1,378,Pr100908,Windows,Pr100908,0,0
U126876,0,1,210,Pr100241,Android,Pr100241,0,0
U126877,0,1,540,Product101,Windows,Pr100457,0,0
U126878,0,1,841,Product101,Windows,Product101,0,0
U126879,0,3,74,Pr100166,Windows,Pr100166,0,0
U126880,0,1,1137,Product101,iOS,Product101,0,0
U126881,0,1,48,Product101,Windows,Product101,0,0
U126882,0,1,203,Pr100095,Windows,Pr100095,0,0
U126883,0,3,45,Pr100027,Windows,Pr100027,0,0
U126884,0,9,388,Pr100771,Windows,Pr100771,0,0
U126885,0,1,122,Pr100080,Android,Pr100080,0,0
U126887,0,3,106,Pr100428,Android,Pr100428,0,0
U126888,0,0,123,Product101,Windows,Pr100121,0,0
U126889,0,1,46,Pr100134,Windows,Pr100134,0,0
U126890,0,1,944,Product101,Mac OS X,Product101,0,0
U126891,0,1,49,Pr100023,Android,Pr100023,0,0
U126892,0,1,247,Pr100166,Windows,Pr100166,0,0
U126893,0,1,385,Pr101125,Windows,Pr101125,0,0
U126895,0,1,86,Product101,Android,Product101,0,0
U126896,0,0,59,Product101,Android,Pr100885,0,0
U126897,0,1,263,Pr100436,Windows,Pr100436,0,0
U126898,0,1,637,Product101,Windows,Product101,0,0
U126899,0,2,265,Pr100072,Windows,Pr100072,0,0
U126900,0,3,492,Pr100017,Windows,Pr100390,0,0
U126901,0,1,580,Pr100631,Android,Pr100631,0,0
U126902,0,1,55,Pr100055,Windows,Pr100055,0,0
U126903,0,1,73,Pr100567,Android,Pr100567,0,0
U126904,0,1,55,Pr100055,Windows,Pr100055,0,0
U126906,0,1,646,Pr100910,Windows,Pr100910,0,0
U126907,0,2,417,Pr100166,Windows,Pr100166,0,0
U126908,0,1,403,Pr100153,Windows,Pr100153,0,0
U126909,0,1,926,Pr100345,Android,Pr100345,0,0
U126910,0,1,161,Pr100341,Windows,Pr100341,0,0
U126912,0,5,44,Pr100166,Windows,Pr101293,0,0
U126913,0,1,58,Pr100279,Windows,Pr100279,0,0
U126914,0,1,333,Pr100484,Windows,Pr100484,0,0
U126915,0,3,56,Pr100485,Windows,Pr100485,0,0
U126916,0,2,2257,Pr100810,Windows,Pr100810,0,0
U126917,0,1,418,Product101,Windows,Product101,0,0
U126918,0,2,978,Pr100047,Windows,Pr100047,0,0
U126919,0,1,76,Product101,Android,Product101,0,0
U126920,0,1,1585,Pr100636,Windows,Pr100636,0,0
U126921,0,1,524,Pr100208,Windows,Pr100208,0,0
U126922,0,2,254,Pr101575,Windows,Pr101575,0,0
U126923,0,2,48,Pr100032,Windows,Pr100166,0,0
U126924,0,1,53,Pr100102,Android,Pr100102,0,0
U126925,0,1,1040,Pr100012,Android,Pr100012,0,0
U126926,0,1,809,Pr101451,Android,Pr101451,0,0
U126927,0,1,1083,Pr101071,Mac OS X,Pr101071,0,0
U126928,0,4,254,Pr100023,Windows,Pr100023,0,0
U126929,0,1,62,Pr100013,Windows,Pr100013,0,0
U126930,0,1,306,Pr100868,Android,Pr100868,0,0
U126931,0,2,211,Pr100070,Android,Pr101163,0,0
U126933,0,1,79,Pr100739,Android,Pr100739,0,0
U126934,0,1,1039,Pr100178,Android,Pr100178,0,0
U126935,0,1,80,Pr100501,Mac OS X,Pr100501,0,0
U126936,0,1,111,Pr100014,Android,Pr100014,0,0
U126937,0,1,1187,Pr100002,Windows,Pr101181,0,0
U126938,0,2,52,Pr100515,Windows,Pr100515,0,0
U126940,0,1,52,Product101,Windows,Product101,0,0
U126941,0,1,266,Pr110095,Android,Pr110095,0,0
U126942,0,2,425,Pr100083,Windows,Pr100083,0,0
U126943,0,1,131,Pr101226,Windows,Pr101226,0,0
U126944,0,3,73,Pr100044,Windows,Pr100044,0,0
U126945,0,1,55,Product101,Mac OS X,Product101,0,0
U126946,0,2,55,Pr100330,Windows,Pr100776,0,0
U126947,0,3,43,Pr100739,Android,Pr100072,0,0
U126948,0,0,58,Product101,Mac OS X,Pr100345,0,0
U126949,0,3,365,Pr100240,Android,Pr100240,0,0
U126950,0,9,142,Pr100017,Windows,Pr100072,0,0
U126951,0,1,180,Pr100739,Android,Pr100739,0,0
U126952,0,1,1546,Pr100378,Windows,Pr100378,0,0
U126953,0,1,407,Pr100102,Android,Pr100102,0,0
U126954,0,1,1694,Product101,Windows,Product101,0,0
U126955,0,0,51,Product101,Windows,Product101,0,0
U126956,0,1,316,Pr100401,Android,Pr100401,0,0
U126957,0,1,220,Pr100427,Linux,Pr100427,0,0
U126958,0,2,435,Pr100899,Windows,Pr100899,0,0
U126959,0,6,93,Pr100017,Mac OS X,Pr100017,0,0
U126960,0,1,138,Pr100011,Windows,Pr100011,0,0
U126961,0,1,292,Product101,Android,Product101,0,0
U126962,0,3,384,Pr100166,Android,Pr100166,0,0
U126963,0,2,263,Pr100017,Windows,Pr100017,0,0
